C.D.S.  -  SIMBAD4 rel 1.8  -  2023.05.25CEST06:31:36

dec >=0&rah >=8.5&rah< 8.75&(cat='NGC'|Vmag< 11)
------------------------------------------------

Number of objects : 3892

 #  |                                               identifier                                                |                typ                |       coord1 (ICRS,J2000/2000)        |      coord4 (Gal,J2000/2000)      |        pm        |  Mag V  |     spec. type      |    ang. size    |#Dist| distance Q unit|  err-        err+     | method |     reference     
----|---------------------------------------------------------------------------------------------------------|-----------------------------------|---------------------------------------|-----------------------------------|------------------|---------|---------------------|-----------------|-----|----------------|-----------------------|--------|-------------------
931 |BD+42 1915                                                                                               |High Proper Motion Star            |08 42 46.3216359264 +42 09 17.176562208|179.0952828402286 +37.8851412241611|-12.101 -99.648   |9.73     |G5                   |    ~     ~      |    1|   76.350   pc  |  -0.1073     +0.1073  |paral   |2020yCat.1350....0G
932 |HD 74214                                                                                                 |Star                               |08 44 15.4429747656 +42 06 02.411295084|179.1893928966824 +38.1558396552201| -17.045 17.987   |7.090    |K2III                |    ~     ~      |    1|  395.070   pc  |  -4.0269     +4.0269  |paral   |2020yCat.1350....0G
933 |BD+42 1888                                                                                               |Star                               |08 32 51.5142548832 +41 44 38.768086824|179.3971759849215 +36.0122492729089|   9.187 -3.464   |9.94     |K0                   |    ~     ~      |    1|  609.570   pc  | -10.9986    +10.9986  |paral   |2020yCat.1350....0G
934 |BD+42 1891                                                                                               |Star                               |08 33 03.0310280520 +41 48 03.827730492|179.3318416500614 +36.0538890571400|-13.094 -28.913   |8.98     |G5III                |    ~     ~      |    1|  461.808   pc  |  -4.9051     +4.9051  |paral   |2020yCat.1350....0G
935 |HD 72235                                                                                                 |Spectroscopic Binary               |08 33 21.4809883776 +41 45 29.322427464|179.3921351150150 +36.1063657626226|  12.326 -4.935   |8.06     |K0III                |    ~     ~      |    1|  403.796   pc  | -11.2994    +11.2994  |paral   |2020yCat.1350....0G
936 |HD 72523                                                                                                 |Star                               |08 35 03.9578966376 +41 44 32.139103884|179.4525216416524 +36.4215788322431|  -8.663 -2.367   |9.50     |F2                   |    ~     ~      |    1|  240.848   pc  |  -1.6358     +1.6358  |paral   |2020yCat.1350....0G
937 |BD+42 1902                                                                                               |Star                               |08 37 06.2238200112 +41 47 19.735344852|179.4412356740744 +36.8042927744607|  -3.673 -3.720   |8.82     |K3III                |    ~     ~      |    1|  984.252   pc  | -24.1219    +24.1219  |paral   |2020yCat.1350....0G
938 |HD 73018                                                                                                 |Double or Multiple Star            |08 37 39.2417445720 +41 48 02.332528380|179.4385975281827 +36.9075185090080|-52.480 -86.121   |8.89     |G8III                |    ~     ~      |    1|  151.796   pc  |  -0.9701     +0.9701  |paral   |2020yCat.1350....0G
939 |BD+42 1909                                                                                               |Double or Multiple Star            |08 40 46.2144 +41 47 38.100            |179.5121477 +37.4853829            |   27.00 -16.90   |9.76     |F5                   |    ~     ~      |    0|                |                       |        |                   
940 |BD+41 1852                                                                                               |Star                               |08 34 46.6182454440 +41 26 39.399236736|179.8137178344899 +36.3370333661550| -0.997 -23.034   |9.92     |F8                   |    ~     ~      |    1|  231.332   pc  |  -1.0061     +1.0061  |paral   |2020yCat.1350....0G
941 |HD 72543                                                                                                 |Star                               |08 35 02.9929173624 +41 01 25.644209484|180.3395539363288 +36.3426485297125|-40.880 -17.253   |7.420    |G8III                |    ~     ~      |    1|  226.357   pc  |  -1.0965     +1.0965  |paral   |2020yCat.1350....0G
942 |BD+41 1854                                                                                               |Star                               |08 36 08.7276608232 +41 28 23.268639972|179.8110840354021 +36.5950407682941| -5.360 -19.993   |9.74     |K2                   |    ~     ~      |    1|  564.653   pc  |  -5.1013     +5.1013  |paral   |2020yCat.1350....0G
943 |BD+41 1857                                                                                               |Star                               |08 36 49.8960379152 +41 24 23.932242432|179.9097523188067 +36.7162431313054|   -5.366 5.764   |9.67     |F8                   |    ~     ~      |    1|  467.946   pc  |  -4.3138     +4.3138  |paral   |2020yCat.1350....0G
944 |V* FN Lyn                                                                                                |Eclipsing Binary                   |08 37 16.6436148576 +41 22 26.034559068|179.9608953558204 +36.7961453177190| -10.061 -4.327   |10.225   |A6IV                 |    ~     ~      |    1|  579.945   pc  |  -9.5520     +9.5520  |paral   |2020yCat.1350....0G
945 |BD+41 1860                                                                                               |Star                               |08 38 04.4055843768 +41 22 15.515566356|179.9830034105604 +36.9444646367762| 16.943 -25.296   |10.13    |F8                   |    ~     ~      |    1|  186.700   pc  |  -0.5786     +0.5786  |paral   |2020yCat.1350....0G
946 |BD+41 1861                                                                                               |Star                               |08 38 08.7893384952 +40 42 43.010409852|180.8047588655814 +36.8908719692142| -0.954 -16.343   |10.45    |F8                   |    ~     ~      |    1|  305.689   pc  |  -2.2614     +2.2614  |paral   |2020yCat.1350....0G
947 |HD 73407                                                                                                 |Star                               |08 39 50.8399538664 +41 21 57.597114492|180.0291252645264 +37.2752809651459| -17.128 -5.226   |7.95     |K0III                |    ~     ~      |    1|  499.575   pc  |  -5.4907     +5.4907  |paral   |2020yCat.1350....0G
948 |BD+41 1865                                                                                               |Star                               |08 40 11.9371367520 +41 17 07.589958108|180.1377091348134 +37.3334828747149|-35.045 -30.963   |10.32    |F8                   |    ~     ~      |    1|  163.111   pc  |  -0.5028     +0.5028  |paral   |2020yCat.1350....0G
949 |BD+41 1865B                                                                                              |Star                               |08 40 12.2302421784 +41 17 13.312644936|180.1358264737185 +37.3345450898055|-33.952 -30.983   |10.80    |~                    |    ~     ~      |    1|  158.619   pc  |  -1.2077     +1.2077  |paral   |2020yCat.1350....0G
